396	252,278,399,542,694,873,977
397	7,48,75,383,475,602,700,716,893
398	2,231,274,364,424,651,855,955
399	23,56,122,268,283,334,363,407,711,740,830,855,948
400	524,643,840
401	118,214,324,394,449,478,923,954
402	30,134,196,217,273,395,580,646,680,969,989
403	115,178,201,207,263,360,370,379,403,549,564,613,643,653,668,809,933
404	2,123,198,243,433,441,704,890
405	26,378,506,612,749,994,999
406	88,105,116,186,281,348,369,378,457,591
407	51,70,147,192,240,386,467,526,727,738,849,924
408	162,189,226,239,276,287,297,349,367,413,446,633,634,653,754,756,807,862,875,947
409	33,34,116,196,223,278,406,412,415,459,477,574,578,628,630,692,698,776,972,985
410	346,636
411	28,48,85,153,257,264,273,409,414,432,576,603,629,730,795,971
412	368,420,667
413	133,257,305,369,390,642,692,705,712,894,908
414	35,345,364,367,411,423,501,506,601,713,755,799
415	38,131,262,458,463,590,656,698,749,793,811,831,975,980
416	96,106,157,174,371,444,543,583,606,614,642,857,952
417	17,81,229,426,431,461,542,568,583,644,826,854,912,979
418	20,62,184,209,314,336,371,383,477,479,605,838,927,954
419	15,157,211,265,270,387,505,611,686,689,717,723,760,810,903,931
420	193,261,335,361,887
421	142,191,381,452,459,465,475,512,674,706,736,762,772
422	47,80,255,429,533,742,851,867,941
423	119,251,401,416,452,524,526,561,589,716,743,826,891,950,969,972,995
424	45,274,541,614,881
425	190,275,378,512,539,546,590,719,766,828,858
426	58,196,282,383,468,471,502,508,528,537,549,637,657,667,669,703,715,991
427	79,95,215,249,254,300,345,415,475,502,523,544,708,734,802,803,832,839,905,973
428	203,263,285,372,537,588,723,797
429	4,18,151,399,466,542,782,931,953
430	16,400,778,869
431	62,267,369,394,447,581
432	15,87,256,265,431,487,684,790,811
433	8,76,188,216,263,305,352,418,437,476,692,974,989
434	91,148,213,259,502,531,633,670,877
435	240,352,504,514,615,667,954
436	537,849,912,945
437	393,442,807
438	135,702
439	36,50,75,158,214,472,494,528,536,547,555,658,702,830,895,905,958
440	28,314,413,505
441	28,238,304,309,376,767,830
442	8,16,87,102,195,375,531,578,590,615,621,671,721,774,930,996
443	13,31,66,126,257,364,488,622,806,839,909,920
444	53,74,245,465,478,595,618,686,688
445	9,20,78,118,130,168,187,191,193,355,561,572,580,637,710,733,832,892,913,988
446	334,344,541,617,649
447	54,139,156,198,230,270,414,460,463,530,571,598,603,692,699,726,878,907,959,992
448	5,87,181,199,236,291,392,413,430,452,493,638,681,933
449	16,64,143,173,189,331,449,542,609,816,984
450	170,299,315,371,388,696,838,971,975
451	374
452	138,168,244,263,435,630,727,784,841,923,930
453	187
454	24,38,51,131,149,159,339,392,409,518,675,742,847,886,991,1000
455	44,46,139,144,283,510,837
456	3,19,25,98,212,547,629,844,868,888,907
457	194,195,367,395,396,432,474,637,875,916,930,990,992
458	46,61,64,76,135,143,231,342,401,496,646,773,826,945
459	248,259,277,324,347,428,461,570,585,674,753,765,784,788,867,873,915,945
460	110,224,274,415,442,487,511,542,684,749,889,962
461	63,71,133,169,174,201,328,443,530,671,793,853,862,882,905,921,957
462	62,102,170,196,463,771,877
463	102,854
464	221,307,329,431,443,498,563,657,784,869,888,912,927,953,997
465	64,182,185,205,240,484,574,730,798,895
466	59,61,206,346,432,581,628,689,739,782,810,963
467	36,223,681,776,834,982
468	55,115,369,392,424,443,457,486,506,550,619,656,765,773
469	153,285,454,498,550,557
470	724,801,836,982
471	121,199
472	187,710,722,994
473	29,111,233,417,466,550,563,695,717,785,830,845,894,902,947
474	17,120
475	104,111,120,140,483,547,770,832,976
476	40,108,151,257,385,389,407,411,416,439,483,490,498,505,558,642,802,856,902,939
477	29,104,106,267,294,373,411,422,522,526,631,710,801,868,873,900,940,955,970
478	588,969
479	80,93,116,512,558,831,892,975
480	25,30,172,284,337,574,685,884,961
481	428,431
482	129,181,286,293,358,482,523,597,751,831,869
483	71,79,231,262,344,502,869
484	68,147,351,468,723,755,828,875,957
485	31,81,214,247,299,398,433,436,638,711,735,763,817,820,881,885,895,919,945
486	14,26,33,137,161,308,383,388,522,534,574,658,662,758,803,825,855,987
487	46,67,84,93,181,228,229,341,430,482,581,594,675,694,712,831,833,862,918
488	17,99,303,304,355,450,463,575,584,592,627,762,765,818,832,920,945,947
489	3,421,521
490	8,81,82,125,179,237,318,357,394,494,572,577,633,666,884
491	80,137,281,346,511,514,726,813,885,921,935,939,969
492	142,155,255,319,339,356,376,451,481,511,523,546,547,552,599,623
493	17,121,279,445,586,606,691,790
494	1,25,70,237,340,386,435,468,543,673,715,755,900,911,940,945
495	70,205,339,408,571,672,715,977
496	88,101,148,282,367,376,394,424,472,480,496,520,581,664,681,843,957
497	54,297,443,465,511,632,862,911,920,927
498	43,164,279,438,629,652,734,770,771,817,833,838,995
499	26,128,168,170,171,208,237,244,254,292,321,330,351,369,446,637,879,957
500	154,263,444,451,720,739
501	72,361,386,423,556,657,771
502	235,476
503	8,18,157,242,323,362,378,429,454,562,610,672,807,902,945
504	17,47,336,565,685
505	56,102,276,428,725,958
506	77,227,279,328,383,456,523,960
507	20,23,27,42,164,228,231,242,346,386,439,689,750,764,772,774,825,861,966
508	11,52,59,146,221,246,376,379,412,503,527,612,614,761,843,854,867,979,985,998
509	61,115,170,229,345,422,512,553,561,604,669,774,777,810,827,839,908,911,924,954
510	103,107,505,675,709,713,774,858
511	108,192,216,241,302,384,417,432,497,646,852,981
512	16,205,262,369,409,598,601,635,747,815,857,872,899,937,976
513	115,259,278,284,486,487,505,518,713,952
514	298,603,707,863,881,922
515	89,265,623,635
516	41,69,75,293,305,479,623,646,664,697,753
517	65,79,405,661,790
518	146,181,195,248,294,363,465,488,551,566,691,819,827,841,876,913,945
519	308,533,630
520	365
521	16,32,70,85,110,221,347,366,379,399,431,442,544,610,669,705,817,828,919,957
522	308,316,330,510,654,790,800,836,840,906
523	31,127,205,212,309,311,318,414,510,515,611,689,777,929,946,970
524	421,471,500,784
525	2,80,150,329,435,578,676,726,782,817,862,957,964
526	708
527	20,41,85,126,135,154,235,241,338,341,427,529,602,662,810,821,843
528	204,231,277,374,412,449,484,649,684,757,815,822,899
529	87,114,287,342,789,834,852,868,974
530	29,55,92,121,126,187,195,239,252,276,288,418,473,594,599,615,777,819,916,932
531	36,198,227,306,405,567,707,873,908,935
532	123,322,635,714,893,946
533	109,331,347,515,534,542,689,842,919,983
534	63,86,150,178,327,413,419,495,500,511,547,552,612,647,714,745,795,919,974,982
535	35,176,265,440,446,507,559,656,919,958
536	12,80,95,117,182,220,275,280,307,351,444,481,652,794,830,902,917,976
537	242,383,471
538	205,330,443,467,846,857,864,932,970
539	58,96,195,198,251,487,511,671,892,897
540	123,300,452,459,497,504,630,686,859
541	60,65,106,141,160,225,271,353,450,455,519,625,696,809,881,962,985
542	116,144,306,324,364,552,589
543	34,79,97,134,274,279,299,300,376,504,535,630,652,673,720,749,798
544	27,71,75,200,288
545	131,777,930,945,982
546	49,52,404,441,496,561,565,687,727,728,753,821,862,939,942,961,972
547	25,283,347,352,419,431,515
548	5,111,122,141,151,364,447,505,580,623,669,808,892,895,943,965
549	18,81,162,170,226,300,324,348,354,450,463,472,535,560,703,732,780,844,871,877
550	237,304,313,402,461,478,679,857,968
551	85,515,528,533,585,644,762,780,857
552	29,129,210,452,550,596,793
553	27,143,277,404,443,484,619,653,689,699,744,783,789,946,978,999
554	72,106,236,267,336,344,558,584,661,735,752,936
555	85,428,514,571,591,819,935,963
556	888
557	9,25,50,53,73,92,133,151,152,234,448,483,491,521,541,568,674,800,883
558	35,160,201,219,257,288,292,549,616,755
559	4,31,58,87,117,145,165,170,221,486,575,578,956
560	17,42,339,402,414,464,512,538,693,836,870,879
561	75,87,110,186,309,496,520,620,804,808,846,909,924
562	196,257,301,322,372,389,456,503,581,594,685,708,790,857,889
563	184,252,276,400,407,477,554,667,836,844,914,933,979
564	39,73,423,473,572,742,835,849,907,917,919,952
565	900
566	21,27,86,152,218,240,273,386,479,520,565,585,631,794,847,894
567	341
568	16,303,359,447,821,900,927
569	646,875,908
570	4,159,274,358,424,460,471,590,875,925,946
571	166,637,867
572	309,339,517,524,589,841,899,920
573	880
574	56,122,172,201,234,325,339,428,526,568,649,658,669,715,777,913,926,943,945
575	9,31,53,120,200,386,432,522,817,866,870,896,975
576	1,6,132,155,207,238,316,320,349,398,401,429,505,534,557,572,640,754,767
577	101,195,299,477,496,661,672,973
578	165,241,425,426,544,552,665,780,898,980
579	84,361
580	90,317,330,348,372,484,561,614,713,738,780,876,887
581	24,123,128,199,298,406,427,469,509,561,581,630,647,667,699,848,956
582	1,450,451,481,544,569,669,802,958,968
583	49,174,205,229,243,273,301,364,428,456,503,512,646,773,780,790,792,887,940,965
584	441,489,969
585	191,211,350,415,500,852,855,920,946
586	15,48,116,201,304,310,390,430,512,613,741,807
587	13,68,178,208,237,323,332,397,460,498,744,781,811,917,938,939,969
588	6,25,56,87,99,169,170,311,320,348,374,568,628,637,671,703,734,885,944,993
589	167,180,362,384,387,547,549,764,802,835,841,934
590	28,141,189,228,277,338,488,562,605,616,669,671,795,921
591	58,110,119,138,195,224,243,531,615,839,920
592	38,247,248,513,526,662,683,698,709,740,791,795
593	46,180,201,316,318,324,343,446,539,635,646,688,716,741,929
594	164,556,577,613,741,862,877
595	130,330,380,406,485,499,554,566,619,693,708,916,931,972,973
596	307,981
597	798
598	20,126,157,219,231,314,354,391,517,521,538,760,827,961
599	68,106,231,425,541,550,566,635,682,799,809
600	53,364,416,446,467,649,695,743,791,867,882,885,893,897,926,945
